202101131600,272,0,2,30,68,65.7,32.9,29.858,0,0,0,0,0,0,0,0,0,0,32.9,64.89,35.613,23.512,29.858,57.391,2347.084,-1683.008,33.695,0.127,11.934,-0.214,0.058,-0.203,-0.252,-0.017,-0.188,-0.014,0,0,0,0,0,0,0,0,0,0,-0.132,-0.032,-0.221,-0.256,-0.014,0,0,0,0,2.565,6.719,0,0.719,0,6.719,0,2.565,6.719,0,2.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131630,204,0,1,30,69,65.7,32.4,29.852,0,0,0,0,0,0,0,0,0,0,32.4,64.89,35.232,23.38,29.852,62.95,2254.954,-1711.159,33.19,0.127,-42.655,-0.137,-0.49,-0.123,0.584,-0.019,-0.501,-0.013,0,0,0,0,0,0,0,0,0,0,-0.468,-0.028,-0.434,-0.271,-0.013,0,0,0,0,2.574,7.387,0,0.741,0,7.387,0,2.574,7.387,0,2.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131700,260,0,1,30,69,65.8,32.2,29.844,0,0,0,0,0,0,0,0,0,0,32.2,64.99,35.032,23.188,29.844,70.363,2252.904,-1715.945,32.983,0.125,13.46,-0.098,-0.184,-0.075,0.281,0.056,-0.455,-0.013,0,0,0,0,0,0,0,0,0,0,-0.434,0.051,-0.423,-0.334,-0.013,0,0,0,0,2.593,8.067,0,0.763,0,8.067,0,2.593,8.067,0,2.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131730,243,0,2,30,70,66,31.9,29.833,0,0,0,0,0,0,0,0,0,0,31.9,65.19,34.852,23.243,29.833,80.559,2164.33,-1724.293,32.685,0.126,-7.724,-0.067,1.128,-0.045,0.838,0.185,-0.513,-0.018,0,0,0,0,0,0,0,0,0,0,-0.498,0.181,-0.414,-0.202,-0.018,0,0,0,0,2.601,8.75,0,0.785,0,8.75,0,2.601,8.75,0,2.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131800,313,0,2,30,69,66.1,32,29.84,0,0,0,0,0,0,0,0,0,0,32,65.29,34.832,22.997,29.84,74.07,2250.854,-1725.371,32.777,0.124,65.495,-0.059,0.701,-0.027,-0.15,0.198,-0.262,-0.006,0,0,0,0,0,0,0,0,0,0,-0.251,0.196,-0.28,-0.3,-0.006,0,0,0,0,2.628,9.44,0,0.807,0,9.44,0,2.628,9.44,0,2.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131830,280,0,2,30,70,66.2,31.9,29.841,0,0,0,0,0,0,0,0,0,0,31.9,65.39,34.852,23.243,29.841,73.144,2164.33,-1733.56,32.684,0.126,20.806,-0.068,0.756,-0.017,0.812,0.182,-0.251,-0.002,0,0,0,0,0,0,0,0,0,0,-0.244,0.181,-0.154,0.038,-0.002,0,0,0,0,2.667,10.127,0,0.828,0,10.127,0,2.667,10.127,0,2.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131900,271,0,2,29,70,66.4,31.8,29.844,0,0,0,0,0,0,0,0,0,0,31.8,65.523,34.752,23.147,29.844,70.363,2163.344,-1744.068,32.581,0.125,3.24,-0.092,0.55,-0.929,0.593,0.275,-0.231,0.003,0,0,0,0,0,0,0,0,0,0,-0.222,0.213,-0.16,-0.018,0.003,0,0,0,0,2.732,10.817,0,0.85,0,10.817,0,2.732,10.817,0,2.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101131930,259,1,4,29,71,66.4,31.7,29.836,0,0,0,0,0,0,0,0,0,0,31.7,65.523,34.774,23.388,29.836,77.778,2078.014,-1741.835,32.489,0.127,-8.23,0.743,2.148,-0.564,1.138,0.167,-0.232,-0.006,0,0,0,0,0,0,0,0,0,0,-0.186,0.129,-0.094,0.164,-0.006,0,0,0,0,2.983,11.508,0,0.872,0,11.508,0,2.983,11.508,0,2.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132000,236,0,4,29,72,66.4,31.5,29.832,0,0,0,0,0,0,0,0,0,0,31.5,65.523,34.697,23.528,29.832,81.485,1992.898,-1751.275,32.294,0.127,-34.961,-0.323,1.447,-0.342,1.412,0.091,-0.302,-0.006,0,0,0,0,0,0,0,0,0,0,-0.25,0.069,-0.129,0.185,-0.006,0,0,0,0,3.198,12.202,0,0.893,0,12.202,0,3.198,12.202,0,3.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132030,281,0,3,29,74,66.5,31.2,29.826,0,0,0,0,0,0,0,0,0,0,31.2,65.623,34.647,23.892,29.826,87.049,1826.986,-1765.443,32.005,0.129,13.344,-0.307,0.403,-0.208,2.436,0.121,-0.434,-0.009,0,0,0,0,0,0,0,0,0,0,-0.378,0.108,-0.132,0.385,-0.009,0,0,0,0,3.347,12.9,0,0.915,0,12.9,0,3.347,12.9,0,3.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132100,198,0,3,29,74,66.6,31.1,29.822,0,0,0,0,0,0,0,0,0,0,31.1,65.723,34.547,23.795,29.822,90.758,1826.152,-1767.847,31.902,0.129,-69.703,-0.362,0.522,-0.126,1.451,0.158,-0.353,-0.008,0,0,0,0,0,0,0,0,0,0,-0.279,0.15,-0.173,0.138,-0.008,0,0,0,0,3.573,13.604,0,0.937,0,13.604,0,3.573,13.604,0,3.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132130,278,2,3,29,75,66.7,30.9,29.819,0,0,0,0,0,0,0,0,0,0,29.76,65.823,34.474,23.922,29.819,93.54,1744.464,-1778.464,31.706,0.129,9.725,1.586,0.329,-0.076,1.579,0.172,-0.376,-0.006,0,0,0,0,0,0,0,0,0,0,-1.423,0.167,-0.178,0.151,-0.006,0,0,0,0,3.826,14.31,0,0.958,0,14.31,0,3.826,14.31,0,3.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132200,269,1,5,29,75,66.7,30.9,29.821,0,0,0,0,0,0,0,0,0,0,30.9,65.823,34.474,23.922,29.821,91.686,1744.464,-1780.781,31.706,0.129,0.024,0.344,1.762,-0.046,0.958,0.104,-0.252,-0.003,0,0,0,0,0,0,0,0,0,0,0.028,0.101,-0.132,0.069,-0.003,0,0,0,0,4.355,15.021,0,0.98,0,15.021,0,4.355,15.021,0,4.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132230,287,0,4,29,75,66.7,30.8,29.819,0,0,0,0,0,0,0,0,0,0,30.8,65.823,34.374,23.825,29.819,93.54,1743.666,-1785.513,31.603,0.129,14.716,-0.609,0.85,-0.028,0.51,0.074,-0.22,-0.004,0,0,0,0,0,0,0,0,0,0,0.013,0.072,-0.156,-0.046,-0.004,0,0,0,0,4.619,15.731,0,1.002,0,15.731,0,4.619,15.731,0,4.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132300,293,0,3,29,76,66.7,30.6,29.82,0,0,0,0,0,0,0,0,0,0,30.6,65.823,34.302,23.948,29.82,92.613,1663.101,-1800.777,31.407,0.13,20.102,-0.458,-0.061,-0.017,0.965,0.051,-0.289,-0.002,0,0,0,0,0,0,0,0,0,0,-0.139,0.05,-0.166,0.029,-0.002,0,0,0,0,4.74,16.444,0,1.023,0,16.444,0,4.74,16.444,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101132330,281,0,1,29,78,66.7,30.2,29.816,0,0,0,0,0,0,0,0,0,0,30.2,65.823,34.163,24.179,29.816,96.323,1505.13,-1824.366,31.014,0.131,5.785,-0.28,-1.045,-0.01,2.143,0.031,-0.489,-0.004,0,0,0,0,0,0,0,0,0,0,-0.398,0.03,-0.211,0.196,-0.004,0,0,0,0,4.744,17.16,0,1.045,0,17.16,0,4.744,17.16,0,4.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140000,288,0,2,29,78,66.6,30.2,29.807,0,0,0,0,0,0,0,0,0,0,30.2,65.723,34.163,24.179,29.807,104.672,1505.13,-1813.921,31.014,0.131,10.799,-0.211,0.472,-0.006,1.265,-0.078,-0.262,-0.01,0,0,0,0,0,0,0,0,0,0,-0.205,-0.078,-0.098,0.141,-0.01,0,0,0,0,4.788,17.885,0,1.066,0,17.885,0,4.788,17.885,0,4.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140030,284,1,2,29,78,66.7,30,29.802,0,0,0,0,0,0,0,0,0,0,30,65.823,33.963,23.985,29.802,109.31,1503.751,-1822.243,30.807,0.13,6.843,0.76,0.33,-0.004,0.769,0.04,-0.321,-0.009,0,0,0,0,0,0,0,0,0,0,-0.277,0.039,-0.221,-0.071,-0.009,0,0,0,0,0.147,0.725,0,1.088,0,18.61,0,4.935,18.61,0,4.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140100,276,0,2,29,79,66.7,29.6,29.799,0,0,0,0,0,0,0,0,0,0,29.6,65.823,33.695,23.9,29.799,112.094,1425.058,-1847.028,30.404,0.129,-0.88,-0.165,0.202,-0.002,1.262,0.022,-0.551,-0.008,0,0,0,0,0,0,0,0,0,0,-0.524,0.022,-0.385,-0.148,-0.008,0,0,0,0,0.18,1.454,0,1.11,0,19.34,0,4.968,19.34,0,4.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140130,276,0,0,29,82,66.8,27.7,29.801,0,0,0,0,0,0,0,0,0,0,27.7,65.923,32.2,22.933,29.801,110.237,1191.797,-1984.015,28.469,0.124,-0.534,-0.1,-1.091,-0.001,3.292,0.082,-1.772,-0.004,0,0,0,0,0,0,0,0,0,0,-1.756,0.082,-1.33,-0.747,-0.004,0,0,0,0,0.18,2.192,0,1.131,0,20.077,0,4.968,20.077,0,4.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140200,276,0,0,29,83,66.8,27.6,29.809,0,0,0,0,0,0,0,0,0,0,27.6,65.923,32.238,23.123,29.809,102.816,1119.253,-2000.416,28.375,0.125,-0.324,-0.061,-0.662,-0.001,2.529,0.045,-1.243,0.004,0,0,0,0,0,0,0,0,0,0,-1.233,0.045,-0.902,-0.464,0.004,0,0,0,0,0.18,2.969,0,1.153,0,20.854,0,4.968,20.854,0,4.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140230,276,0,0,29,86,66.9,26.2,29.804,0,0,0,0,0,0,0,0,0,0,26.2,66.023,31.26,22.592,29.804,107.454,901.95,-2094.276,26.955,0.122,-0.196,-0.037,-0.401,-0.001,3.784,0.099,-1.865,-0.001,0,0,0,0,0,0,0,0,0,0,-1.859,0.099,-1.342,-0.741,-0.001,0,0,0,0,0.18,3.748,0,1.174,0,21.633,0,4.968,21.633,0,4.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140300,276,0,1,29,87,66.9,26,29.799,0,0,0,0,0,0,0,0,0,0,26,66.023,31.203,22.67,29.799,112.094,832.594,-2102.73,26.758,0.123,-0.119,-0.023,0.539,0,2.974,0.06,-1.209,-0.005,0,0,0,0,0,0,0,0,0,0,-1.205,0.06,-0.794,-0.339,-0.005,0,0,0,0,0.181,4.556,0,1.196,0,22.442,0,4.969,22.442,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140330,276,0,0,29,89,66.9,25.5,29.796,0,0,0,0,0,0,0,0,0,0,25.5,66.023,30.993,22.716,29.796,114.878,696.014,-2134.936,26.258,0.123,-0.072,-0.014,-0.28,0,3.348,0.036,-1.077,-0.006,0,0,0,0,0,0,0,0,0,0,-1.075,0.036,-0.601,-0.129,-0.006,0,0,0,0,0.181,5.369,0,1.217,0,23.254,0,4.969,23.254,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140400,276,0,0,29,89,66.8,25.3,29.797,0,0,0,0,0,0,0,0,0,0,25.3,65.923,30.793,22.519,29.797,113.949,695.37,-2150.394,26.052,0.122,-0.044,-0.008,-0.17,0,2.029,-0.046,-0.884,-0.003,0,0,0,0,0,0,0,0,0,0,-0.882,-0.046,-0.595,-0.306,-0.003,0,0,0,0,0.181,6.192,0,1.239,0,24.077,0,4.969,24.077,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140430,276,0,0,29,90,66.8,25,29.79,0,0,0,0,0,0,0,0,0,0,25,65.923,30.64,22.487,29.79,120.445,628.235,-2163.7,25.75,0.122,-0.027,-0.005,-0.103,0,2.059,-0.029,-0.805,-0.006,0,0,0,0,0,0,0,0,0,0,-0.804,-0.029,-0.508,-0.232,-0.006,0,0,0,0,0.181,7.019,0,1.26,0,24.904,0,4.969,24.904,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140500,276,0,0,29,90,66.8,25.7,29.788,0,0,0,0,0,0,0,0,0,0,25.7,65.923,31.34,23.179,29.788,122.302,630.272,-2111.345,26.474,0.125,-0.016,-0.003,-0.062,0,1.248,-0.018,0.129,-0.005,0,0,0,0,0,0,0,0,0,0,0.129,-0.018,0.308,0.469,-0.005,0,0,0,0,0.181,7.852,0,1.282,0,25.737,0,4.969,25.737,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140530,276,0,0,29,89,66.7,26.4,29.784,0,0,0,0,0,0,0,0,0,0,26.4,65.823,31.893,23.604,29.784,126.015,698.915,-2056.759,27.189,0.128,-0.01,-0.002,-0.038,0,-0.199,-0.094,0.675,-0.006,0,0,0,0,0,0,0,0,0,0,0.675,-0.094,0.643,0.62,-0.006,0,0,0,0,0.181,8.671,0,1.303,0,26.556,0,4.969,26.556,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140600,265,0,0,29,89,66.7,26.7,29.784,0,0,0,0,0,0,0,0,0,0,26.7,65.823,32.193,23.9,29.784,126.015,699.883,-2035.384,27.499,0.129,-10.829,-0.001,-0.023,0,-0.121,-0.058,0.63,-0.005,0,0,0,0,0,0,0,0,0,0,0.63,-0.058,0.61,0.593,-0.005,0,0,0,0,0.181,9.475,0,1.325,0,27.36,0,4.969,27.36,0,4.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140630,113,0,1,29,88,66.7,27.6,29.784,0,0,0,0,0,0,0,0,0,0,27.6,65.823,32.947,24.518,29.784,126.015,770.437,-1971.361,28.422,0.133,-106.637,-0.018,0.651,0,-0.805,-0.021,1.053,-0.003,0,0,0,0,0,0,0,0,0,0,1.053,-0.021,0.935,0.825,-0.003,0,0,0,0,0.203,10.273,0,1.346,0,28.158,0,4.991,28.158,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140700,113,0,0,29,88,66.7,27.4,29.794,0,0,0,0,0,0,0,0,0,0,27.4,65.823,32.747,24.321,29.794,116.733,769.727,-1997.203,28.215,0.132,-64.63,-0.011,-0.212,0,-0.281,-0.013,0.454,0.006,0,0,0,0,0,0,0,0,0,0,0.454,-0.013,0.412,0.374,0.006,0,0,0,0,0.203,11.052,0,1.367,0,28.938,0,4.991,28.938,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140730,113,0,0,29,89,66.8,27.4,29.803,0,0,0,0,0,0,0,0,0,0,27.4,65.923,32.893,24.591,29.803,108.383,702.146,-2007.66,28.224,0.133,-39.246,-0.007,-0.128,0,0.575,0.087,0.308,0.011,0,0,0,0,0,0,0,0,0,0,0.308,0.087,0.391,0.461,0.011,0,0,0,0,0.203,11.835,0,1.389,0,29.721,0,4.991,29.721,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140800,113,0,0,29,88,66.8,27.7,29.807,0,0,0,0,0,0,0,0,0,0,27.7,65.923,33.047,24.617,29.807,104.672,770.792,-1990.985,28.525,0.133,-23.786,-0.004,-0.078,0,-0.364,0.054,0.41,0.01,0,0,0,0,0,0,0,0,0,0,0.41,0.054,0.357,0.307,0.01,0,0,0,0,0.203,12.619,0,1.41,0,30.504,0,4.991,30.504,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140830,113,0,0,29,88,66.9,28.2,29.819,0,0,0,0,0,0,0,0,0,0,28.2,66.023,33.547,25.11,29.819,93.54,772.568,-1969.42,29.043,0.136,-14.444,-0.002,-0.047,0,-0.221,0.131,0.686,0.015,0,0,0,0,0,0,0,0,0,0,0.686,0.131,0.654,0.617,0.015,0,0,0,0,0.203,13.396,0,1.432,0,31.281,0,4.991,31.281,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140900,113,0,0,29,87,66.9,28.8,29.819,0,0,0,0,0,0,0,0,0,0,28.8,66.023,34.003,25.426,29.819,93.54,843.411,-1926.871,29.655,0.138,-8.754,-0.002,-0.029,0,-0.786,0.083,0.868,0.009,0,0,0,0,0,0,0,0,0,0,0.868,0.083,0.754,0.64,0.009,0,0,0,0,0.203,14.163,0,1.453,0,32.048,0,4.991,32.048,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101140930,113,0,0,29,86,66.8,29.4,29.821,0,0,0,0,0,0,0,0,0,0,29.4,65.923,34.46,25.739,29.821,91.686,915.345,-1886.708,30.267,0.14,-5.316,-0.001,-0.017,0,-1.273,-0.02,1.003,0.007,0,0,0,0,0,0,0,0,0,0,1.003,-0.02,0.82,0.636,0.007,0,0,0,0,0.203,14.917,0,1.474,0,32.802,0,4.991,32.802,0,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
